fw,gl,gh,il,iw,sh,pl,pw,sl,sw,ph,freq,s11,gain
1,30,1.8,1,1.3,3,29,31.5,35,40,1.3,12.402,-11.61785157,6.486210266
1,30,1.8,1,1.3,2.5,29,31.5,35,40,1.3,12.606,-11.87188977,7.118064578
1,30,1.8,1,1.3,2,29,31.5,35,40,1.3,12.828,-10.9604728,8.075188023
1,30,1.8,1,1.3,1.5,29,31.5,35,40,1.3,16.722,-10.00871293,6.741309631
1,30,1.8,1,1.3,3,29,31.5,35,40,0.7,12.462,-9.099588928,6.633631464
1,30,1.8,1,1.3,2.5,29,31.5,35,40,0.7,12.66,-9.070771184,7.758446897
1,30,1.8,1,1.3,2,29,31.5,35,40,0.7,16.458,-8.743111746,7.594859601
1,30,1.8,1,1.3,1.5,29,31.5,35,40,0.7,16.806,-9.219569897,6.810326019
1,30,1.8,1,1.3,3,29,31.5,35,40,0.1,15.972,-6.678021364,6.51057535
1,30,1.8,1,1.3,2.5,29,31.5,35,40,0.1,16.242,-6.891992945,6.678220342
1,30,1.8,1,1.3,2,29,31.5,35,40,0.1,16.542,-6.898809809,5.783019946
1,30,1.8,1,1.3,1.5,29,31.5,35,40,0.1,16.836,-7.036343125,6.698161355
1,30,1.4,1,1.3,3,29,31.5,35,40,2,12.27,-15.26238615,6.741098943
1,30,1.4,1,1.3,2.5,29,31.5,35,40,2,12.546,-15.45675128,6.275316424
1,30,1.4,1,1.3,2,29,31.5,35,40,2,12.768,-15.05155469,7.88867965
1,30,1.4,1,1.3,1.5,29,31.5,35,40,2,13.026,-12.17264639,8.20613046
1,30,1.4,1,1.3,3,29,31.5,35,40,1.3,12.414,-11.7235643,6.408818771
1,30,1.4,1,1.3,2.5,29,31.5,35,40,1.3,12.624,-12.07077273,7.233723543
1,30,1.4,1,1.3,2,29,31.5,35,40,1.3,12.846,-11.14853438,8.130102982
1,30,1.4,1,1.3,1.5,29,31.5,35,40,1.3,16.716,-10.0263104,6.762482583
1,30,1.4,1,1.3,3,29,31.5,35,40,0.7,12.474,-9.184455676,6.552929265
1,30,1.4,1,1.3,2.5,29,31.5,35,40,0.7,12.678,-9.134181787,7.801464058
1,30,1.4,1,1.3,2,29,31.5,35,40,0.7,16.446,-8.91972169,7.604075601
1,30,1.4,1,1.3,1.5,29,31.5,35,40,0.7,16.812,-9.248236556,6.821163363
1,30,1.4,1,1.3,3,29,31.5,35,40,0.1,15.978,-6.876199253,6.503654001
1,30,1.4,1,1.3,2.5,29,31.5,35,40,0.1,16.242,-6.943124097,6.494663188
1,30,1.4,1,1.3,2,29,31.5,35,40,0.1,16.506,-6.940878176,6.243902135
1,30,1.4,1,1.3,1.5,29,31.5,35,40,0.1,16.83,-7.12898236,6.993621621
1,30,1,1,1.3,3,29,31.5,35,40,2,12.348,-14.76535128,6.411689228
1,30,1,1,1.3,2.5,29,31.5,35,40,2,12.57,-15.69520387,6.398300067
1,30,1,1,1.3,2,29,31.5,35,40,2,12.78,-15.2874241,7.938388094
1,30,1,1,1.3,1.5,29,31.5,35,40,2,13.044,-12.12911067,8.253756605
1,30,1,1,1.3,3,29,31.5,35,40,1.3,12.432,-11.95536636,6.305208636
1,30,1,1,1.3,2.5,29,31.5,35,40,1.3,12.636,-12.25204396,7.251156526
1,30,1,1,1.3,2,29,31.5,35,40,1.3,12.852,-11.26796236,8.185004476
1,30,1,1,1.3,1.5,29,31.5,35,40,1.3,16.722,-10.0715358,6.606438914
1,30,1,1,1.3,3,29,31.5,35,40,0.7,12.486,-9.253837948,6.552903444
1,30,1,1,1.3,2.5,29,31.5,35,40,0.7,12.69,-9.178587872,7.848678702
1,30,1,1,1.3,2,29,31.5,35,40,0.7,16.44,-8.945408496,7.562752194
1,30,1,1,1.3,1.5,29,31.5,35,40,0.7,16.818,-9.189985652,6.651205968
1,30,1,1,1.3,3,29,31.5,35,40,0.1,15.972,-6.96811093,6.521010685
1,30,1,1,1.3,2.5,29,31.5,35,40,0.1,16.248,-6.964852323,6.579571642
1,30,1,1,1.3,2,29,31.5,35,40,0.1,16.518,-7.096759909,6.394642779
1,30,1,1,1.3,1.5,29,31.5,35,40,0.1,16.782,-7.438712706,6.592068847
1,30,2,1,1.3,3,29,31,35,40,2,12.36,-14.58666081,6.862275302
1,30,2,1,1.3,2.5,29,31,35,40,2,12.582,-15.98190551,6.894732652
1,30,2,1,1.3,2,29,31,35,40,2,12.792,-16.0767337,7.918695073
1,30,2,1,1.3,1.5,29,31,35,40,2,13.044,-13.30247998,8.262104021
1,30,2,1,1.3,3,29,31,35,40,1.3,15.504,-19.37324953,6.211808585
1,30,2,1,1.3,2.5,29,31,35,40,1.3,12.642,-12.62918053,7.60990609
1,30,2,1,1.3,2,29,31,35,40,1.3,12.864,-12.05861941,8.215730834
1,30,2,1,1.3,1.5,29,31,35,40,1.3,13.104,-10.27481909,8.280414429
1,30,2,1,1.3,3,29,31,35,40,0.7,12.498,-9.517639452,6.94019365
1,30,2,1,1.3,2.5,29,31,35,40,0.7,12.69,-9.599011904,8.15582925
1,30,2,1,1.3,2,29,31,35,40,0.7,12.9,-8.991683995,8.5443088
1,30,2,1,1.3,1.5,29,31,35,40,0.7,16.956,-8.805114469,6.418290929
1,30,2,1,1.3,3,29,31,35,40,0.1,12.528,-6.557673725,8.006070333
1,30,2,1,1.3,2.5,29,31,35,40,0.1,16.356,-6.560197776,6.593307927
1,30,2,1,1.3,2,29,31,35,40,0.1,16.638,-6.626643741,6.044373307
1,30,2,1,1.3,1.5,29,31,35,40,0.1,16.98,-6.7046437,6.543642201
1,30,1.8,1,1.3,3,29,31,35,40,2,12.384,-14.67527783,6.74252542
1,30,1.8,1,1.3,2.5,29,31,35,40,2,12.588,-16.17089331,6.870062223
1,30,1.8,1,1.3,2,29,31,35,40,2,12.798,-16.32952214,7.928543798
1,30,1.8,1,1.3,1.5,29,31,35,40,2,13.038,-13.93273641,8.283460009
1,30,1.8,1,1.3,3,29,31,35,40,1.3,15.516,-19.27479862,6.145514396
1,30,1.8,1,1.3,2.5,29,31,35,40,1.3,12.648,-12.81585806,7.613137517
1,30,1.8,1,1.3,2,29,31,35,40,1.3,12.87,-12.03198111,8.334957019
1,30,1.8,1,1.3,1.5,29,31,35,40,1.3,13.092,-10.44684686,8.326341869
1,30,1.8,1,1.3,3,29,31,35,40,0.7,12.504,-9.614108305,6.967770648
1,30,1.8,1,1.3,2.5,29,31,35,40,0.7,12.702,-9.706170557,8.20260263
1,30,1.8,1,1.3,2,29,31,35,40,0.7,12.894,-9.130537253,8.561824821
1,30,1.8,1,1.3,1.5,29,31,35,40,0.7,16.956,-8.770613194,6.432479285
1,30,1.8,1,1.3,3,29,31,35,40,0.1,12.534,-6.593124525,7.932917305
1,30,1.8,1,1.3,2.5,29,31,35,40,0.1,16.356,-6.509793768,6.629569035
1,30,1.8,1,1.3,2,29,31,35,40,0.1,16.656,-6.550611026,6.103988871
1,30,1.8,1,1.3,1.5,29,31,35,40,0.1,16.896,-6.725230203,6.668014896
1,30,1.4,1,1.3,3,29,31,35,40,2,12.39,-15.1729158,6.62616108
1,30,1.4,1,1.3,2.5,29,31,35,40,2,12.6,-16.45122538,6.902571577
1,30,1.4,1,1.3,2,29,31,35,40,2,12.81,-16.52531072,8.036559003
1,30,1.4,1,1.3,1.5,29,31,35,40,2,13.05,-13.93603887,8.253027984
1,30,1.4,1,1.3,3,29,31,35,40,1.3,15.516,-8.254524236,6.011075386
1,30,1.4,1,1.3,2.5,29,31,35,40,1.3,12.666,-13.0048452,7.723377804
1,30,1.4,1,1.3,2,29,31,35,40,1.3,12.87,-12.43883486,8.22566435
1,30,1.4,1,1.3,1.5,29,31,35,40,1.3,13.11,-10.38821793,8.316019646
1,30,1.4,1,1.3,3,29,31,35,40,0.7,12.516,-9.775340129,7.001159449
1,30,1.4,1,1.3,2.5,29,31,35,40,0.7,12.708,-9.781172836,8.299907881
1,30,1.4,1,1.3,2,29,31,35,40,0.7,12.918,-9.040287215,8.620997434
1,30,1.4,1,1.3,1.5,29,31,35,40,0.7,16.962,-8.778434344,6.263435911
1,30,1.4,1,1.3,3,29,31,35,40,0.1,12.528,-6.462415768,8.020521414
1,30,1.4,1,1.3,2.5,29,31,35,40,0.1,16.362,-6.643237167,6.51187306
1,30,1.4,1,1.3,2,29,31,35,40,0.1,16.656,-6.604519303,6.232107575
1,30,1.4,1,1.3,1.5,29,31,35,40,0.1,16.98,-6.699897857,6.597269566
1,30,1,1,1.3,3,29,31,35,40,2,12.402,-15.37386413,6.371261397
1,30,1,1,1.3,2.5,29,31,35,40,2,12.612,-16.81112942,7.072378445
1,30,1,1,1.3,2,29,31,35,40,2,12.828,-16.8969966,8.143881439
1,30,1,1,1.3,1.5,29,31,35,40,2,13.074,-14.03871995,8.19309517
1,30,1,1,1.3,3,29,31,35,40,1.3,13.11,-8.03504379,6.493004884
1,30,1,1,1.3,2.5,29,31,35,40,1.3,12.678,-13.21708994,7.709742985
1,30,1,1,1.3,2,29,31,35,40,1.3,12.888,-12.47379154,8.311436236
1,30,1,1,1.3,1.5,29,31,35,40,1.3,14.028,-11.75844182,7.260149973
1,30,1,1,1.3,3,29,31,35,40,0.7,12.534,-9.816811086,7.079303876
1,30,1,1,1.3,2.5,29,31,35,40,0.7,12.732,-9.896552212,8.261865077
1,30,1,1,1.3,2,29,31,35,40,0.7,12.924,-9.137443222,8.564968957
1,30,1,1,1.3,1.5,29,31,35,40,0.7,16.956,-9.168525292,6.310515068
1,30,1,1,1.3,3,29,31,35,40,0.1,16.086,-6.542143855,6.282548541
1,30,1,1,1.3,2.5,29,31,35,40,0.1,16.368,-6.579789081,6.596418522
1,30,1,1,1.3,2,29,31,35,40,0.1,16.68,-6.525794748,6.131834078
1,30,1,1,1.3,1.5,29,31,35,40,0.1,16.914,-7.040871354,6.863559785
1,30,2,1,1.3,3,29,30.5,35,40,2,12.42,-14.82862176,6.905194968
1,30,2,1,1.3,2.5,29,30.5,35,40,2,12.618,-16.75077307,7.17378336
1,30,2,1,1.3,2,29,30.5,35,40,2,12.852,-17.39058083,7.951112834
1,30,2,1,1.3,1.5,29,30.5,35,40,2,13.098,-15.74057111,8.183082923
1,30,2,1,1.3,3,29,30.5,35,40,1.3,12.492,-12.45816376,6.835012508
1,30,2,1,1.3,2.5,29,30.5,35,40,1.3,12.696,-13.3492249,7.842983389
1,30,2,1,1.3,2,29,30.5,35,40,1.3,12.924,-13.19872111,8.275403022
1,30,2,1,1.3,1.5,29,30.5,35,40,1.3,13.146,-11.95521701,8.165798641
1,30,2,1,1.3,3,29,30.5,35,40,0.7,12.546,-10.01425752,7.477683571
1,30,2,1,1.3,2.5,29,30.5,35,40,0.7,12.744,-10.21378704,8.354611486
1,30,2,1,1.3,2,29,30.5,35,40,0.7,12.954,-9.972213082,8.54217999
1,30,2,1,1.3,1.5,29,30.5,35,40,0.7,13.146,-9.409055984,8.264149992
1,30,2,1,1.3,3,29,30.5,35,40,0.1,12.576,-6.909260415,8.381338179
1,30,2,1,1.3,2.5,29,30.5,35,40,0.1,12.756,-6.888084752,8.905791383
1,30,2,1,1.3,2,29,30.5,35,40,0.1,12.918,-6.914580606,8.832865698
1,30,2,1,1.3,1.5,29,30.5,35,40,0.1,13.044,-6.993509784,8.53805814
1,30,1.8,1,1.3,3,29,30.5,35,40,2,12.426,-14.99988963,6.85530999
1,30,1.8,1,1.3,2.5,29,30.5,35,40,2,12.624,-16.94538466,7.079012175
1,30,1.8,1,1.3,2,29,30.5,35,40,2,12.852,-17.60112885,7.958527238
1,30,1.8,1,1.3,1.5,29,30.5,35,40,2,13.104,-15.92379967,8.124569981
1,30,1.8,1,1.3,3,29,30.5,35,40,1.3,12.498,-12.59012618,6.823390543
1,30,1.8,1,1.3,2.5,29,30.5,35,40,1.3,12.696,-13.41769564,7.810864512
1,30,1.8,1,1.3,2,29,30.5,35,40,1.3,12.906,-13.31551677,8.271409383
1,30,1.8,1,1.3,1.5,29,30.5,35,40,1.3,13.152,-12.09610411,8.196315927
1,30,1.8,1,1.3,3,29,30.5,35,40,0.7,12.552,-10.06248814,7.517903166
1,30,1.8,1,1.3,2.5,29,30.5,35,40,0.7,12.738,-10.39595152,8.421776665
1,30,1.8,1,1.3,2,29,30.5,35,40,0.7,12.942,-10.12047159,8.450519551
1,30,1.8,1,1.3,1.5,29,30.5,35,40,0.7,13.152,-9.423778667,8.262870857
1,30,1.8,1,1.3,3,29,30.5,35,40,0.1,12.582,-6.972929625,8.357870214
1,30,1.8,1,1.3,2.5,29,30.5,35,40,0.1,12.768,-6.922472372,8.834062759
1,30,1.8,1,1.3,2,29,30.5,35,40,0.1,12.9,-6.779842568,8.802026803
1,30,1.8,1,1.3,1.5,29,30.5,35,40,0.1,12.966,-7.22918956,8.791076556
1,30,1.4,1,1.3,3,29,30.5,35,40,2,12.438,-15.4878859,6.75097864
1,30,1.4,1,1.3,2.5,29,30.5,35,40,2,12.636,-17.43736992,7.207142261
1,30,1.4,1,1.3,2,29,30.5,35,40,2,12.87,-17.94429299,8.053890318
1,30,1.4,1,1.3,1.5,29,30.5,35,40,2,13.122,-16.12589327,8.100297468
1,30,1.4,1,1.3,3,29,30.5,35,40,1.3,12.51,-12.75778327,6.85973736
1,30,1.4,1,1.3,2.5,29,30.5,35,40,1.3,12.708,-13.78632088,7.93531568
1,30,1.4,1,1.3,2,29,30.5,35,40,1.3,12.942,-13.52762396,8.256641978
1,30,1.4,1,1.3,1.5,29,30.5,35,40,1.3,13.17,-12.00497397,8.218378438
1,30,1.4,1,1.3,3,29,30.5,35,40,0.7,12.564,-10.18975611,7.494884191
1,30,1.4,1,1.3,2.5,29,30.5,35,40,0.7,12.762,-10.51071897,8.418777501
1,30,1.4,1,1.3,2,29,30.5,35,40,0.7,12.954,-10.21557719,8.517671959
1,30,1.4,1,1.3,1.5,29,30.5,35,40,0.7,13.164,-9.414400239,8.284254317
1,30,1.4,1,1.3,3,29,30.5,35,40,0.1,12.588,-7.014015371,8.437819782
1,30,1.4,1,1.3,2.5,29,30.5,35,40,0.1,12.78,-6.968249952,8.854357012
1,30,1.4,1,1.3,2,29,30.5,35,40,0.1,12.93,-6.846030351,8.802463511
1,30,1.4,1,1.3,1.5,29,30.5,35,40,0.1,13.044,-6.788061413,8.579968966
1,30,1,1,1.3,3,29,30.5,35,40,2,12.45,-15.68717475,6.500870299
1,30,1,1,1.3,2.5,29,30.5,35,40,2,12.648,-17.75078566,7.33664186
1,30,1,1,1.3,2,29,30.5,35,40,2,12.882,-18.52781526,7.992247581
1,30,1,1,1.3,1.5,29,30.5,35,40,2,13.134,-16.09195166,8.043538127
1,30,1,1,1.3,3,29,30.5,35,40,1.3,12.522,-12.98590669,6.892105592
1,30,1,1,1.3,2.5,29,30.5,35,40,1.3,12.726,-13.96978388,7.995700074
1,30,1,1,1.3,2,29,30.5,35,40,1.3,12.936,-13.74328185,8.37825526
1,30,1,1,1.3,1.5,29,30.5,35,40,1.3,13.182,-11.88973138,8.205534361
1,30,1,1,1.3,3,29,30.5,35,40,0.7,12.576,-10.33800636,7.598907142
1,30,1,1,1.3,2.5,29,30.5,35,40,0.7,12.78,-10.5683885,8.462101507
1,30,1,1,1.3,2,29,30.5,35,40,0.7,12.978,-10.16644147,8.526562655
1,30,1,1,1.3,1.5,29,30.5,35,40,0.7,13.194,-9.255937332,8.215583623
1,30,1,1,1.3,3,29,30.5,35,40,0.1,12.606,-7.173991131,8.525118106
1,30,1,1,1.3,2.5,29,30.5,35,40,0.1,12.792,-6.982418113,8.933519853
1,30,1,1,1.3,2,29,30.5,35,40,0.1,12.942,-6.80805568,8.872782615
1,30,1,1,1.3,1.5,29,30.5,35,40,0.1,13.02,-6.927633671,8.619867873
1,30,2,1,1.3,3,28.5,32,35,40,2,12.276,-12.72946171,6.691861408
1,30,2,1,1.3,2.5,28.5,32,35,40,2,12.558,-12.0674352,5.940306584
1,30,2,1,1.3,2,28.5,32,35,40,2,12.792,-11.14314598,7.54409733
1,30,2,1,1.3,1.5,28.5,32,35,40,2,16.548,-10.74509712,6.238031138
1,30,2,1,1.3,3,28.5,32,35,40,1.3,12.426,-9.55024987,6.127864116
1,30,2,1,1.3,2.5,28.5,32,35,40,1.3,16.02,-10.13833494,6.381347525
1,30,2,1,1.3,2,28.5,32,35,40,1.3,16.296,-11.06593279,7.0136752
1,30,2,1,1.3,1.5,28.5,32,35,40,1.3,16.662,-11.40918384,6.996804056
1,30,2,1,1.3,3,28.5,32,35,40,0.7,15.852,-9.250969353,6.854580043
1,30,2,1,1.3,2.5,28.5,32,35,40,0.7,16.116,-9.538491181,7.556139375
1,30,2,1,1.3,2,28.5,32,35,40,0.7,16.416,-10.03615895,7.839877943
1,30,2,1,1.3,1.5,28.5,32,35,40,0.7,16.728,-10.67842529,7.159549593
1,30,2,1,1.3,3,28.5,32,35,40,0.1,15.948,-7.586124459,6.76570185
1,30,2,1,1.3,2.5,28.5,32,35,40,0.1,16.2,-7.804819628,6.699521075
1,30,2,1,1.3,2,28.5,32,35,40,0.1,16.494,-7.896201138,5.851394483
1,30,2,1,1.3,1.5,28.5,32,35,40,0.1,16.74,-8.726421624,6.920825949
1,30,1.8,1,1.3,3,28.5,32,35,40,2,12.282,-12.71050163,6.653432231
1,30,1.8,1,1.3,2.5,28.5,32,35,40,2,12.57,-12.1111684,5.960978092
1,30,1.8,1,1.3,2,28.5,32,35,40,2,12.798,-11.2502254,7.491911569
1,30,1.8,1,1.3,1.5,28.5,32,35,40,2,16.548,-10.87704145,6.107073538
1,30,1.8,1,1.3,3,28.5,32,35,40,1.3,12.42,-9.645381268,6.089051728
1,30,1.8,1,1.3,2.5,28.5,32,35,40,1.3,16.032,-10.15374545,6.398708458
1,30,1.8,1,1.3,2,28.5,32,35,40,1.3,16.314,-10.72875512,7.027018009
1,30,1.8,1,1.3,1.5,28.5,32,35,40,1.3,16.662,-11.36765307,6.996691221
1,30,1.8,1,1.3,3,28.5,32,35,40,0.7,15.858,-9.249447862,6.855818396
1,30,1.8,1,1.3,2.5,28.5,32,35,40,0.7,16.116,-9.654065495,7.549490837
1,30,1.8,1,1.3,2,28.5,32,35,40,0.7,16.398,-10.17776166,7.773055329
1,30,1.8,1,1.3,1.5,28.5,32,35,40,0.7,16.734,-10.73788821,7.102052122
1,30,1.8,1,1.3,3,28.5,32,35,40,0.1,15.93,-7.633991498,6.754230333
1,30,1.8,1,1.3,2.5,28.5,32,35,40,0.1,16.206,-7.832066595,6.712585404
1,30,1.8,1,1.3,2,28.5,32,35,40,0.1,16.464,-7.941102928,6.316207475
1,30,1.8,1,1.3,1.5,28.5,32,35,40,0.1,16.74,-8.796277074,6.819537283
1,30,1.4,1,1.3,3,28.5,32,35,40,2,15.414,-13.42788705,6.423880906
1,30,1.4,1,1.3,2.5,28.5,32,35,40,2,12.588,-12.23332859,6.011688203
1,30,1.4,1,1.3,2,28.5,32,35,40,2,12.816,-11.47257127,7.584590084
1,30,1.4,1,1.3,1.5,28.5,32,35,40,2,16.542,-10.99325098,6.206643306
1,30,1.4,1,1.3,3,28.5,32,35,40,1.3,12.444,-9.706244923,5.902312873
1,30,1.4,1,1.3,2.5,28.5,32,35,40,1.3,16.02,-10.33708815,6.423817654
1,30,1.4,1,1.3,2,28.5,32,35,40,1.3,16.314,-10.97722865,6.968526483
1,30,1.4,1,1.3,1.5,28.5,32,35,40,1.3,16.68,-11.52007803,6.970728457
1,30,1.4,1,1.3,3,28.5,32,35,40,0.7,15.858,-9.294906679,6.846415137
1,30,1.4,1,1.3,2.5,28.5,32,35,40,0.7,16.116,-9.854318219,7.589445954
1,30,1.4,1,1.3,2,28.5,32,35,40,0.7,16.398,-10.13903494,7.792393998
1,30,1.4,1,1.3,1.5,28.5,32,35,40,0.7,16.74,-10.74216393,7.22738915
1,30,1.4,1,1.3,3,28.5,32,35,40,0.1,15.948,-7.675057049,6.839348369
1,30,1.4,1,1.3,2.5,28.5,32,35,40,0.1,16.2,-7.868708019,6.653382298
1,30,1.4,1,1.3,2,28.5,32,35,40,0.1,16.476,-7.944412351,6.558671384
1,30,1.4,1,1.3,1.5,28.5,32,35,40,0.1,16.788,-8.307902701,7.11168593
1,30,1,1,1.3,3,28.5,32,35,40,2,15.414,-13.54539055,6.330497516
1,30,1,1,1.3,2.5,28.5,32,35,40,2,12.6,-12.39904482,6.014152614
1,30,1,1,1.3,2,28.5,32,35,40,2,12.774,-11.80883692,7.719054076
1,30,1,1,1.3,1.5,28.5,32,35,40,2,16.542,-11.1439031,6.209757977
1,30,1,1,1.3,3,28.5,32,35,40,1.3,15.756,-9.965357914,5.670227113
1,30,1,1,1.3,2.5,28.5,32,35,40,1.3,16.02,-10.61825931,6.360299015
1,30,1,1,1.3,2,28.5,32,35,40,1.3,16.314,-11.08712137,7.018753906
1,30,1,1,1.3,1.5,28.5,32,35,40,1.3,16.662,-11.48337731,7.046769008
1,30,1,1,1.3,3,28.5,32,35,40,0.7,15.852,-9.615361693,6.809816188
1,30,1,1,1.3,2.5,28.5,32,35,40,0.7,16.116,-10.01563413,7.481322269
1,30,1,1,1.3,2,28.5,32,35,40,0.7,16.398,-10.2616676,7.846869087
1,30,1,1,1.3,1.5,28.5,32,35,40,0.7,16.734,-10.71905641,7.326079434
1,30,1,1,1.3,3,28.5,32,35,40,0.1,15.948,-7.87509069,6.852107734
1,30,1,1,1.3,2.5,28.5,32,35,40,0.1,13.182,-15.12530327,7.204944698
1,30,1,1,1.3,2,28.5,32,35,40,0.1,16.506,-7.949660877,6.241544391
1,30,1,1,1.3,1.5,28.5,32,35,40,0.1,16.74,-8.689770935,6.73766083
1,30,2,1,1.3,3,28.5,31.5,35,40,2,12.384,-12.4272489,6.40838692
1,30,2,1,1.3,2.5,28.5,31.5,35,40,2,12.6,-12.94557223,6.626690009
1,30,2,1,1.3,2,28.5,31.5,35,40,2,12.828,-12.155102,7.840635665
1,30,2,1,1.3,1.5,28.5,31.5,35,40,2,13.098,-10.09065956,8.01729258
1,30,2,1,1.3,3,28.5,31.5,35,40,1.3,12.474,-10.08360332,6.207274299
1,30,2,1,1.3,2.5,28.5,31.5,35,40,1.3,12.678,-10.03165089,7.40029989
1,30,2,1,1.3,2,28.5,31.5,35,40,1.3,16.434,-9.935177463,7.011156321
1,30,2,1,1.3,1.5,28.5,31.5,35,40,1.3,16.8,-10.6830965,6.8936703
1,30,2,1,1.3,3,28.5,31.5,35,40,0.7,15.954,-8.733662495,6.966505749
1,30,2,1,1.3,2.5,28.5,31.5,35,40,0.7,16.224,-9.037779827,7.584675626
1,30,2,1,1.3,2,28.5,31.5,35,40,0.7,16.518,-9.569345828,7.782792972
1,30,2,1,1.3,1.5,28.5,31.5,35,40,0.7,16.872,-9.953329499,6.885723055
1,30,2,1,1.3,3,28.5,31.5,35,40,0.1,16.05,-7.250316938,6.922554523
1,30,2,1,1.3,2.5,28.5,31.5,35,40,0.1,16.32,-7.501726232,6.735352824
1,30,2,1,1.3,2,28.5,31.5,35,40,0.1,16.608,-7.678943446,6.261196789
1,30,2,1,1.3,1.5,28.5,31.5,35,40,0.1,16.872,-8.279833259,6.640372107
1,30,1.8,1,1.3,3,28.5,31.5,35,40,2,12.384,-12.48761249,6.319975346
1,30,1.8,1,1.3,2.5,28.5,31.5,35,40,2,12.612,-12.915999,6.603352301
1,30,1.8,1,1.3,2,28.5,31.5,35,40,2,12.84,-12.30381181,7.877243647
1,30,1.8,1,1.3,1.5,28.5,31.5,35,40,2,13.104,-10.16675009,8.024897227
1,30,1.8,1,1.3,3,28.5,31.5,35,40,1.3,12.474,-10.11484972,6.162002141
1,30,1.8,1,1.3,2.5,28.5,31.5,35,40,1.3,12.684,-10.07277984,7.465798599
1,30,1.8,1,1.3,2,28.5,31.5,35,40,1.3,16.434,-10.00085141,6.96029994
1,30,1.8,1,1.3,1.5,28.5,31.5,35,40,1.3,16.8,-10.76159326,6.783233255
1,30,1.8,1,1.3,3,28.5,31.5,35,40,0.7,15.96,-8.880697184,6.951985888
1,30,1.8,1,1.3,2.5,28.5,31.5,35,40,0.7,16.224,-9.112625372,7.522982304
1,30,1.8,1,1.3,2,28.5,31.5,35,40,0.7,16.518,-9.540753532,7.670452907
1,30,1.8,1,1.3,1.5,28.5,31.5,35,40,0.7,16.872,-10.18999018,6.89145421
1,30,1.8,1,1.3,3,28.5,31.5,35,40,0.1,16.05,-7.275853022,6.835143687
1,30,1.8,1,1.3,2.5,28.5,31.5,35,40,0.1,16.32,-7.524565923,6.776042284
1,30,1.8,1,1.3,2,28.5,31.5,35,40,0.1,16.602,-7.701973614,6.478089179
1,30,1.8,1,1.3,1.5,28.5,31.5,35,40,0.1,16.872,-8.257407625,6.987546307
1,30,1.4,1,1.3,3,28.5,31.5,35,40,2,12.402,-12.82609087,6.140473364
1,30,1.4,1,1.3,2.5,28.5,31.5,35,40,2,12.624,-13.12618292,6.703192667
1,30,1.4,1,1.3,2,28.5,31.5,35,40,2,12.852,-12.56654229,8.058804783
1,30,1.4,1,1.3,1.5,28.5,31.5,35,40,2,16.65,-10.20860275,6.129038901
1,30,1.4,1,1.3,3,28.5,31.5,35,40,1.3,12.486,-10.22914636,6.140571932
1,30,1.4,1,1.3,2.5,28.5,31.5,35,40,1.3,12.696,-10.22258194,7.565612514
1,30,1.4,1,1.3,2,28.5,31.5,35,40,1.3,16.434,-10.13009902,6.99487916
1,30,1.4,1,1.3,1.5,28.5,31.5,35,40,1.3,16.8,-10.75038069,6.807303353
1,30,1.4,1,1.3,3,28.5,31.5,35,40,0.7,15.942,-8.892665537,6.898981062
1,30,1.4,1,1.3,2.5,28.5,31.5,35,40,0.7,16.224,-9.284335396,7.58089927
1,30,1.4,1,1.3,2,28.5,31.5,35,40,0.7,16.518,-9.601800226,7.761037008
1,30,1.4,1,1.3,1.5,28.5,31.5,35,40,0.7,16.866,-10.26924926,6.884367726
1,30,1.4,1,1.3,3,28.5,31.5,35,40,0.1,16.05,-7.341877159,6.897285846
1,30,1.4,1,1.3,2.5,28.5,31.5,35,40,0.1,16.326,-7.54491482,6.660981539
1,30,1.4,1,1.3,2,28.5,31.5,35,40,0.1,16.608,-7.692701207,6.49053532
1,30,1.4,1,1.3,1.5,28.5,31.5,35,40,0.1,16.866,-8.407850332,7.344822367
1,30,1,1,1.3,3,28.5,31.5,35,40,2,12.414,-13.01443739,5.914521553
1,30,1,1,1.3,2.5,28.5,31.5,35,40,2,12.642,-13.40150102,6.838982286
1,30,1,1,1.3,2,28.5,31.5,35,40,2,12.87,-12.82176093,8.050546396
1,30,1,1,1.3,1.5,28.5,31.5,35,40,2,13.146,-10.28597088,8.018167194
1,30,1,1,1.3,3,28.5,31.5,35,40,1.3,12.504,-10.34730749,6.091647362
1,30,1,1,1.3,2.5,28.5,31.5,35,40,1.3,12.72,-10.57365655,7.571948061
1,30,1,1,1.3,2,28.5,31.5,35,40,1.3,16.41,-10.34105743,7.048854864
1,30,1,1,1.3,1.5,28.5,31.5,35,40,1.3,16.8,-10.82242347,6.688409997
1,30,1,1,1.3,3,28.5,31.5,35,40,0.7,15.942,-9.004995217,6.859966724
1,30,1,1,1.3,2.5,28.5,31.5,35,40,0.7,16.224,-9.311934894,7.612449872
1,30,1,1,1.3,2,28.5,31.5,35,40,0.7,16.518,-9.708334323,7.836761291
1,30,1,1,1.3,1.5,28.5,31.5,35,40,0.7,16.872,-10.19794035,6.819701094
1,30,1,1,1.3,3,28.5,31.5,35,40,0.1,16.044,-7.541552488,6.747395774
1,30,1,1,1.3,2.5,28.5,31.5,35,40,0.1,16.284,-7.700984106,6.862552584
1,30,1,1,1.3,2,28.5,31.5,35,40,0.1,16.578,-7.763783496,6.609789918
