fw,gl,gh,il,iw,sh,pl,pw,sl,sw,ph,freq,s11,gain,bandwidth
1,30,0.9,1.6,1,3.2,28,32,30,40,1.5,13.716,-40.36302409,7.925814845,0.685955875
1,30,0.9,1.6,1,3,28,32,30,40,1.5,13.704,-28.89511251,7.885909351,0.601922337
1,30,0.9,1.6,1,2.8,28,32,30,40,1.5,13.698,-23.50378273,7.833284857,0.526811567
1,30,0.9,1.6,1,2.6,28,32,30,40,1.5,13.71,-20.12083521,7.897318788,0.458607669
1,30,0.9,1.6,1,2.4,28,32,30,40,1.5,16.266,-18.99527159,6.646027151,0.441287876
1,30,0.9,1.6,1,2.2,28,32,30,40,1.5,16.362,-18.735159,6.895379605,0.413675391
1,30,0.9,1.6,1,2,28,32,30,40,1.5,16.458,-18.19313216,7.232743238,0.386069937
1,30,0.9,1.6,1,1.8,28,32,30,40,1.5,16.542,-18.28948626,7.749879152,0.363349478
1,30,0.9,1.6,1,1.6,28,32,30,40,1.5,13.794,-19.29081967,8.496631638,0.292350435
1,30,0.9,1.6,1,1.4,28,32,30,40,1.5,13.806,-21.65659258,8.429246394,0.279383847
1,30,0.9,1.6,1,1.2,28,32,30,40,1.5,13.818,-28.78157607,8.192441633,0.267443153
1,30,0.9,1.6,1,1,28,32,30,40,1.5,12.426,-30.95179482,9.254286755,0.232546058
1,30,0.9,1.6,1,3.2,28,32,30,40,1.3,13.698,-31.64307487,7.968068369,0.625667119
1,30,0.9,1.6,1,3,28,32,30,40,1.3,13.698,-25.50408876,8.018772912,0.546974619
1,30,0.9,1.6,1,2.8,28,32,30,40,1.3,13.704,-21.48182046,7.873128351,0.476337138
1,30,0.9,1.6,1,2.6,28,32,30,40,1.3,16.224,-19.4730956,6.542974202,0.444564027
1,30,0.9,1.6,1,2.4,28,32,30,40,1.3,16.308,-19.27021483,6.850714475,0.420991939
1,30,0.9,1.6,1,2.2,28,32,30,40,1.3,16.398,-18.55928585,7.181068572,0.393741752
1,30,0.9,1.6,1,2,28,32,30,40,1.3,13.77,-18.59968843,8.533570509,0.32602878
1,30,0.9,1.6,1,1.8,28,32,30,40,1.3,13.782,-19.21726641,8.514000367,0.302812071
1,30,0.9,1.6,1,1.6,28,32,30,40,1.3,13.788,-21.02407611,8.536802736,0.288289742
1,30,0.9,1.6,1,1.4,28,32,30,40,1.3,13.824,-25.52426207,8.386230361,0.27620863
1,30,0.9,1.6,1,1.2,28,32,30,40,1.3,13.866,-43.83515577,8.159895844,0.26442074
1,30,0.9,1.6,1,1,28,32,30,40,1.3,12.48,-27.04539293,9.075282411,0.199392151
1,30,0.9,1.6,1,3.2,28,32,30,40,1.1,13.68,-29.44668995,7.958920143,0.570827714
1,30,0.9,1.6,1,3,28,32,30,40,1.1,13.692,-22.89476119,7.90593162,0.48515998
1,30,0.9,1.6,1,2.8,28,32,30,40,1.1,13.71,-20.21256333,8.141424844,0.428877772
1,30,0.9,1.6,1,2.6,28,32,30,40,1.1,13.722,-19.1706963,8.441260095,0.389360675
1,30,0.9,1.6,1,2.4,28,32,30,40,1.1,13.746,-18.78323327,8.519170684,0.358279323
1,30,0.9,1.6,1,2.2,28,32,30,40,1.1,13.764,-19.37794944,8.59051584,0.356699591
1,30,0.9,1.6,1,2,28,32,30,40,1.1,13.776,-18.58291846,8.593382987,0.303399011
1,30,0.9,1.6,1,1.8,28,32,30,40,1.1,13.794,-21.58880672,8.550885598,0.295842634
1,30,0.9,1.6,1,1.6,28,32,30,40,1.1,13.806,-24.41221886,8.500505409,0.282533483
1,30,0.9,1.6,1,1.4,28,32,30,40,1.1,13.836,-36.80321835,8.344643891,0.267854587
1,30,0.9,1.6,1,1.2,28,32,30,40,1.1,13.884,-26.12791758,8.195827129,0.260882394
1,30,0.9,1.6,1,1,28,32,30,40,1.1,12.516,-27.67662062,8.930152735,0.224142303
1,30,0.9,1.6,1,3.2,28,32,30,40,0.9,13.662,-26.6757339,7.957103876,0.5051944
1,30,0.9,1.6,1,3,28,32,30,40,0.9,13.698,-22.04813938,8.189311763,0.445399025
1,30,0.9,1.6,1,2.8,28,32,30,40,0.9,13.716,-20.35922377,8.37775928,0.406929834
1,30,0.9,1.6,1,2.6,28,32,30,40,0.9,13.734,-19.40419573,8.510249728,0.366661574
1,30,0.9,1.6,1,2.4,28,32,30,40,0.9,13.758,-20.21812143,8.624598753,0.347171111
1,30,0.9,1.6,1,2.2,28,32,30,40,0.9,13.776,-20.93696428,8.656055638,0.335490576
1,30,0.9,1.6,1,2,28,32,30,40,0.9,13.788,-23.34109074,8.578617392,0.30665716
1,30,0.9,1.6,1,1.8,28,32,30,40,0.9,13.812,-27.52654367,8.529292075,0.294805063
1,30,0.9,1.6,1,1.6,28,32,30,40,0.9,13.818,-36.42091746,8.438488776,0.277324593
1,30,0.9,1.6,1,1.4,28,32,30,40,0.9,13.86,-27.56124933,8.377382885,0.263815439
1,30,0.9,1.6,1,1.2,28,32,30,40,0.9,12.414,-23.81137049,9.313833051,0.217668313
1,30,0.9,1.6,1,1,28,32,30,40,0.9,12.522,-27.53156757,8.912114848,0.21853179
1,30,0.9,1.6,1,3.2,28,32,30,40,0.7,13.662,-26.33477979,8.233299456,0.451111461
1,30,0.9,1.6,1,3,28,32,30,40,0.7,13.698,-23.63583895,8.46580565,0.410931367
1,30,0.9,1.6,1,2.8,28,32,30,40,0.7,13.716,-23.03880765,8.615424127,0.378671331
1,30,0.9,1.6,1,2.6,28,32,30,40,0.7,13.734,-22.79167174,8.699771611,0.356800531
1,30,0.9,1.6,1,2.4,28,32,30,40,0.7,13.764,-23.6590499,8.681826664,0.340929526
1,30,0.9,1.6,1,2.2,28,32,30,40,0.7,13.77,-26.97029292,8.70428067,0.319953337
1,30,0.9,1.6,1,2,28,32,30,40,0.7,13.794,-33.7030209,8.619857589,0.301839638
1,30,0.9,1.6,1,1.8,28,32,30,40,0.7,13.818,-36.65291649,8.525705646,0.282116955
1,30,0.9,1.6,1,1.6,28,32,30,40,0.7,13.824,-28.16425724,8.467046465,0.261251997
1,30,0.9,1.6,1,1.4,28,32,30,40,0.7,13.86,-19.93614384,8.304747177,0.238380777
1,30,0.9,1.6,1,1.2,28,32,30,40,0.7,12.45,-23.33100853,9.000397061,0.216250907
1,30,0.9,1.6,1,1,28,32,30,40,0.7,12.54,-27.11859692,8.890308743,0.214565818
1,30,0.9,1.6,1,3.2,28,32,30,40,0.5,13.674,-28.29746964,8.442101822,0.431197095
1,30,0.9,1.6,1,3,28,32,30,40,0.5,13.704,-27.14612957,8.603015959,0.39704551
1,30,0.9,1.6,1,2.8,28,32,30,40,0.5,13.728,-27.15621066,8.671335065,0.369973171
1,30,0.9,1.6,1,2.6,28,32,30,40,0.5,13.746,-31.28382165,8.76685588,0.350227957
1,30,0.9,1.6,1,2.4,28,32,30,40,0.5,13.764,-34.28437483,8.749222637,0.334466545
1,30,0.9,1.6,1,2.2,28,32,30,40,0.5,13.782,-38.93435764,8.720332776,0.310751339
1,30,0.9,1.6,1,2,28,32,30,40,0.5,13.8,-27.37923101,8.625739457,0.2897574
1,30,0.9,1.6,1,1.8,28,32,30,40,0.5,13.806,-23.09471068,8.540708151,0.26550462
1,30,0.9,1.6,1,1.6,28,32,30,40,0.5,13.836,-18.78054199,8.459178635,0.235688403
1,30,0.9,1.6,1,1.4,28,32,30,40,0.5,12.366,-15.16977006,9.218258823,0.183144144
1,30,0.9,1.6,1,1.2,28,32,30,40,0.5,12.468,-22.37944204,9.043725674,0.208833727
1,30,0.9,1.6,1,1,28,32,30,40,0.5,12.564,-30.24412919,8.971348266,0.209543734
1,30,0.9,1.6,1,3.2,28,32,30,40,0.3,13.662,-27.37855326,8.615216924,0.392808053
1,30,0.9,1.6,1,3,28,32,30,40,0.3,13.686,-27.8894757,8.655359981,0.377733289
1,30,0.9,1.6,1,2.8,28,32,30,40,0.3,13.722,-28.83895125,8.744495415,0.372794266
1,30,0.9,1.6,1,2.6,28,32,30,40,0.3,13.746,-25.78154716,8.794910377,0.346576772
1,30,0.9,1.6,1,2.4,28,32,30,40,0.3,13.758,-20.4559826,8.722945833,0.306789302
1,30,0.9,1.6,1,2.2,28,32,30,40,0.3,13.776,-20.03867836,8.603227343,0.287962407
1,30,0.9,1.6,1,2,28,32,30,40,0.3,13.794,-17.01888489,8.581151473,0.239324008
1,30,0.9,1.6,1,1.8,28,32,30,40,0.3,13.806,-15.78809746,8.502051275,0.228036946
1,30,0.9,1.6,1,1.6,28,32,30,40,0.3,13.818,-14.81193012,8.376321064,0.196385259
1,30,0.9,1.6,1,1.4,28,32,30,40,0.3,12.408,-14.47243949,9.188038645,0.170085578
1,30,0.9,1.6,1,1.2,28,32,30,40,0.3,12.492,-20.44966407,9.04246458,0.199620273
1,30,0.9,1.6,1,1,28,32,30,40,0.3,12.588,-38.57336375,9.108524568,0.209244636
1,30,0.9,1.6,1,3.2,28,32,30,40,0.1,13.692,-15.48567345,8.252277419,0.395453539
1,30,0.9,1.6,1,3,28,32,30,40,0.1,13.704,-15.86460703,8.439756188,0.371010629
1,30,0.9,1.6,1,2.8,28,32,30,40,0.1,13.752,-15.30475478,8.373330818,0.336998971
1,30,0.9,1.6,1,2.6,28,32,30,40,0.1,13.746,-14.29475844,8.324698209,0.313954532
1,30,0.9,1.6,1,2.4,28,32,30,40,0.1,13.752,-13.70558915,8.187972707,0.254114926
1,30,0.9,1.6,1,2.2,28,32,30,40,0.1,13.752,-12.699902,8.02087996,0.214383461
1,30,0.9,1.6,1,2,28,32,30,40,0.1,13.776,-12.04368174,7.985105148,0.167879172
1,30,0.9,1.6,1,1.8,28,32,30,40,0.1,13.842,-13.56869023,7.825966488,0.14199928
1,30,0.9,1.6,1,1.6,28,32,30,40,0.1,12.342,-10.4844691,9.281061745,0.066729277
1,30,0.9,1.6,1,1.4,28,32,30,40,0.1,12.432,-13.0285326,9.17071432,0.145462186
1,30,0.9,1.6,1,1.2,28,32,30,40,0.1,12.516,-17.69158621,9.113624032,0.177889804
1,30,0.9,1.6,1,1,28,32,30,40,0.1,12.57,-33.54909848,9.220037069,0.194288806
1,30,0.7,1.6,1,3.2,28,32,30,40,2.4,13.818,-41.15460356,7.693094654,0.857759596
1,30,0.7,1.6,1,3,28,32,30,40,2.4,13.782,-35.7286917,7.780779436,0.804213991
1,30,0.7,1.6,1,2.8,28,32,30,40,2.4,13.74,-30.75050248,7.812759407,0.748622632
1,30,0.7,1.6,1,2.6,28,32,30,40,2.4,13.734,-33.14681431,7.798117923,0.673188167
1,30,0.7,1.6,1,2.4,28,32,30,40,2.4,13.71,-28.4464284,7.722377436,0.601369375
1,30,0.7,1.6,1,2.2,28,32,30,40,2.4,13.698,-25.28090544,7.63326495,0.530753636
1,30,0.7,1.6,1,2,28,32,30,40,2.4,13.698,-22.02904078,7.630133052,0.461659689
1,30,0.7,1.6,1,1.8,28,32,30,40,2.4,13.71,-20.34442795,7.941143362,0.404249715
1,30,0.7,1.6,1,1.6,28,32,30,40,2.4,13.716,-19.03336196,8.037026874,0.350462987
1,30,0.7,1.6,1,1.4,28,32,30,40,2.4,13.746,-19.65435973,8.101655789,0.316769778
1,30,0.7,1.6,1,1.2,28,32,30,40,2.4,13.758,-20.64603815,8.224697543,0.289682143
1,30,0.7,1.6,1,1,28,32,30,40,2.4,12.348,-27.41501562,9.378932265,0.231336494
1,30,0.7,1.6,1,3.2,28,32,30,40,2.1,13.8,-27.56125867,7.810684001,0.885852952
1,30,0.7,1.6,1,3,28,32,30,40,2.1,13.758,-40.84093124,7.872489549,0.756111325
1,30,0.7,1.6,1,2.8,28,32,30,40,2.1,13.722,-33.45091396,7.899141725,0.680030685
1,30,0.7,1.6,1,2.6,28,32,30,40,2.1,13.704,-27.56616462,7.833397223,0.605007834
1,30,0.7,1.6,1,2.4,28,32,30,40,2.1,13.698,-23.95165632,7.679133433,0.532456666
1,30,0.7,1.6,1,2.2,28,32,30,40,2.1,13.704,-21.23004616,7.63135589,0.471571667
1,30,0.7,1.6,1,2,28,32,30,40,2.1,13.71,-18.82197583,7.9363433,0.402636252
1,30,0.7,1.6,1,1.8,28,32,30,40,2.1,13.74,-17.54210488,8.101707972,0.353367478
1,30,0.7,1.6,1,1.6,28,32,30,40,2.1,13.746,-17.70348608,8.232597611,0.318325246
1,30,0.7,1.6,1,1.4,28,32,30,40,2.1,13.776,-18.0310852,8.264664383,0.282771713
1,30,0.7,1.6,1,1.2,28,32,30,40,2.1,13.788,-21.14225372,8.270753098,0.279328324
1,30,0.7,1.6,1,1,28,32,30,40,2.1,12.384,-40.66365952,9.280466466,0.244245797
1,30,0.7,1.6,1,3.2,28,32,30,40,1.9,13.758,-27.38957036,7.891546199,0.841826323
1,30,0.7,1.6,1,3,28,32,30,40,1.9,13.734,-34.47982907,7.974298689,0.704725454
1,30,0.7,1.6,1,2.8,28,32,30,40,1.9,13.704,-29.06287876,7.930986765,0.629496638
1,30,0.7,1.6,1,2.6,28,32,30,40,1.9,13.698,-23.24686132,7.827557066,0.547897052
1,30,0.7,1.6,1,2.4,28,32,30,40,1.9,13.704,-20.78277302,7.718902216,0.47904009
1,30,0.7,1.6,1,2.2,28,32,30,40,1.9,13.716,-18.56619718,7.912576062,0.41599489
1,30,0.7,1.6,1,2,28,32,30,40,1.9,13.728,-17.68153403,8.168239485,0.374192169
1,30,0.7,1.6,1,1.8,28,32,30,40,1.9,13.734,-16.72215674,8.263027999,0.326637931
1,30,0.7,1.6,1,1.6,28,32,30,40,1.9,13.758,-17.19510343,8.298038701,0.301243561
1,30,0.7,1.6,1,1.4,28,32,30,40,1.9,13.788,-18.6826692,8.35883546,0.284135516
1,30,0.7,1.6,1,1.2,28,32,30,40,1.9,13.806,-22.02114031,8.269162219,0.27526281
1,30,0.7,1.6,1,1,28,32,30,40,1.9,12.402,-37.76678862,9.183507858,0.237662515
1,30,0.7,1.6,1,3.2,28,32,30,40,1.7,13.752,-51.5297854,7.879020647,0.763719308
1,30,0.7,1.6,1,3,28,32,30,40,1.7,13.716,-31.0188918,8.030936613,0.645079388
1,30,0.7,1.6,1,2.8,28,32,30,40,1.7,13.698,-25.6502223,7.955388651,0.581458289
1,30,0.7,1.6,1,2.6,28,32,30,40,1.7,13.698,-21.29859591,7.800872872,0.498326857
1,30,0.7,1.6,1,2.4,28,32,30,40,1.7,13.71,-18.87599176,7.903252267,0.430219374
1,30,0.7,1.6,1,2.2,28,32,30,40,1.7,16.308,-18.18595391,6.621333417,0.431045079
1,30,0.7,1.6,1,2,28,32,30,40,1.7,16.41,-17.85776501,6.951828571,0.401604359
1,30,0.7,1.6,1,1.8,28,32,30,40,1.7,16.512,-17.53750794,7.474747078,0.374894693
1,30,0.7,1.6,1,1.6,28,32,30,40,1.7,16.608,-17.5978366,7.929302532,0.348881802
1,30,0.7,1.6,1,1.4,28,32,30,40,1.7,13.794,-19.10379279,8.444838396,0.279026905
1,30,0.7,1.6,1,1.2,28,32,30,40,1.7,13.83,-23.52514421,8.204784175,0.265852319
1,30,0.7,1.6,1,1,28,32,30,40,1.7,13.86,-51.685268,8.26658748,0.253893111
1,30,0.7,1.6,1,3.2,28,32,30,40,1.5,13.716,-34.18361783,8.032233451,0.671056987
1,30,0.7,1.6,1,3,28,32,30,40,1.5,13.704,-26.98994475,8.009942557,0.587355155
1,30,0.7,1.6,1,2.8,28,32,30,40,1.5,13.698,-22.18473132,7.930065826,0.512284519
1,30,0.7,1.6,1,2.6,28,32,30,40,1.5,16.188,-19.84453824,6.317799073,0.528175635
1,30,0.7,1.6,1,2.4,28,32,30,40,1.5,16.266,-19.25550577,6.667283004,0.445046646
1,30,0.7,1.6,1,2.2,28,32,30,40,1.5,16.356,-18.8712785,6.972596952,0.409754963
1,30,0.7,1.6,1,2,28,32,30,40,1.5,16.452,-18.26661494,7.340558727,0.387713179
1,30,0.7,1.6,1,1.8,28,32,30,40,1.5,16.542,-18.32336164,7.82875349,0.365853568
1,30,0.7,1.6,1,1.6,28,32,30,40,1.5,13.794,-18.73868663,8.468070797,0.286882666
1,30,0.7,1.6,1,1.4,28,32,30,40,1.5,13.8,-20.82140086,8.366336915,0.273817893
1,30,0.7,1.6,1,1.2,28,32,30,40,1.5,13.824,-25.53599951,8.353381417,0.259779921
1,30,0.7,1.6,1,1,28,32,30,40,1.5,12.468,-27.74252001,9.055311992,0.207490932
1,30,0.7,1.6,1,3.2,28,32,30,40,1.3,13.698,-29.67614471,8.093971928,0.61082077
1,30,0.7,1.6,1,3,28,32,30,40,1.3,13.692,-24.05661993,7.9766657,0.530997558
1,30,0.7,1.6,1,2.8,28,32,30,40,1.3,13.704,-20.55525623,7.964250138,0.46283038
1,30,0.7,1.6,1,2.6,28,32,30,40,1.3,16.218,-19.68363781,6.610195536,0.446323174
1,30,0.7,1.6,1,2.4,28,32,30,40,1.3,16.302,-19.31979182,6.90659202,0.42184983
1,30,0.7,1.6,1,2.2,28,32,30,40,1.3,16.398,-18.73664759,7.157058176,0.395077349
1,30,0.7,1.6,1,2,28,32,30,40,1.3,16.494,-18.21328145,7.588238682,0.369403001
1,30,0.7,1.6,1,1.8,28,32,30,40,1.3,13.782,-18.60155994,8.549667856,0.295815409
1,30,0.7,1.6,1,1.6,28,32,30,40,1.3,13.806,-21.04789974,8.517822593,0.284997538
1,30,0.7,1.6,1,1.4,28,32,30,40,1.3,13.818,-23.70529574,8.366393501,0.268985588
1,30,0.7,1.6,1,1.2,28,32,30,40,1.3,13.86,-42.42207062,8.136286776,0.260569525
1,30,0.7,1.6,1,1,28,32,30,40,1.3,12.486,-27.46822896,9.04455091,0.19916991
1,30,0.7,1.6,1,3.2,28,32,30,40,1.1,13.686,-27.14747233,8.093028159,0.555183589
1,30,0.7,1.6,1,3,28,32,30,40,1.1,13.692,-22.30727289,8.033701021,0.48135752
1,30,0.7,1.6,1,2.8,28,32,30,40,1.1,13.71,-19.67484309,8.122804521,0.420923183
1,30,0.7,1.6,1,2.6,28,32,30,40,1.1,16.26,-19.13314448,6.77397097,0.416582089
1,30,0.7,1.6,1,2.4,28,32,30,40,1.1,16.344,-18.67654721,7.13453057,0.395844449
1,30,0.7,1.6,1,2.2,28,32,30,40,1.1,16.422,-18.63823753,7.64203711,0.37392196
1,30,0.7,1.6,1,2,28,32,30,40,1.1,13.776,-18.0915323,8.568661945,0.294680651
1,30,0.7,1.6,1,1.8,28,32,30,40,1.1,13.794,-20.52104367,8.545697347,0.293046254
1,30,0.7,1.6,1,1.6,28,32,30,40,1.1,13.806,-23.25956118,8.531249108,0.277911112
1,30,0.7,1.6,1,1.4,28,32,30,40,1.1,13.842,-34.57318129,8.327568404,0.265770123
1,30,0.7,1.6,1,1.2,28,32,30,40,1.1,13.854,-33.1028902,8.308647229,0.254311968
1,30,0.7,1.6,1,1,28,32,30,40,1.1,12.504,-27.68033988,8.897000402,0.223447202
1,30,0.7,1.6,1,3.2,28,32,30,40,0.9,13.668,-25.13715772,8.010453697,0.509414758
1,30,0.7,1.6,1,3,28,32,30,40,0.9,13.698,-21.07381343,8.143270344,0.434378778
1,30,0.7,1.6,1,2.8,28,32,30,40,0.9,13.716,-19.63984884,8.407232786,0.395495942
1,30,0.7,1.6,1,2.6,28,32,30,40,0.9,13.734,-18.76168075,8.506495164,0.359132249
1,30,0.7,1.6,1,2.4,28,32,30,40,0.9,13.758,-19.58207558,8.580106638,0.34079839
1,30,0.7,1.6,1,2.2,28,32,30,40,0.9,13.764,-20.16653438,8.626762752,0.319031317
1,30,0.7,1.6,1,2,28,32,30,40,0.9,13.788,-21.82096367,8.607565975,0.304535541
1,30,0.7,1.6,1,1.8,28,32,30,40,0.9,13.806,-25.14560473,8.585065172,0.285833835
1,30,0.7,1.6,1,1.6,28,32,30,40,0.9,13.818,-31.70580429,8.528220684,0.27253237
1,30,0.7,1.6,1,1.4,28,32,30,40,0.9,13.854,-32.09346961,8.288627676,0.256985132
1,30,0.7,1.6,1,1.2,28,32,30,40,0.9,12.384,-24.05445258,9.120322421,0.216058397
1,30,0.7,1.6,1,1,28,32,30,40,0.9,12.522,-26.47901997,8.857702988,0.218302358
1,30,0.7,1.6,1,3.2,28,32,30,40,0.7,13.662,-25.50871631,8.235279786,0.449385456
1,30,0.7,1.6,1,3,28,32,30,40,0.7,13.698,-22.30153594,8.470650205,0.401138168
1,30,0.7,1.6,1,2.8,28,32,30,40,0.7,13.716,-22.1983583,8.566692378,0.371537975
1,30,0.7,1.6,1,2.6,28,32,30,40,0.7,13.74,-21.891717,8.660099678,0.349449092
1,30,0.7,1.6,1,2.4,28,32,30,40,0.7,13.764,-22.90483711,8.682032288,0.330228349
1,30,0.7,1.6,1,2.2,28,32,30,40,0.7,13.782,-25.9592229,8.675619363,0.314756504
1,30,0.7,1.6,1,2,28,32,30,40,0.7,13.794,-31.34613734,8.618436468,0.297878781
1,30,0.7,1.6,1,1.8,28,32,30,40,0.7,13.818,-42.98996205,8.530494117,0.279351166
1,30,0.7,1.6,1,1.6,28,32,30,40,0.7,13.83,-28.12663091,8.444996078,0.259069883
1,30,0.7,1.6,1,1.4,28,32,30,40,0.7,13.836,-22.51209064,8.339633642,0.241655459
1,30,0.7,1.6,1,1.2,28,32,30,40,0.7,12.45,-23.49125168,9.032323997,0.215077685
1,30,0.7,1.6,1,1,28,32,30,40,0.7,12.54,-27.95520246,8.908498029,0.215291386
1,30,0.7,1.6,1,3.2,28,32,30,40,0.5,13.674,-26.62397513,8.455719392,0.424908068
1,30,0.7,1.6,1,3,28,32,30,40,0.5,13.704,-25.00081045,8.644195794,0.389890108
1,30,0.7,1.6,1,2.8,28,32,30,40,0.5,13.728,-26.47315631,8.798384227,0.367939176
1,30,0.7,1.6,1,2.6,28,32,30,40,0.5,13.746,-28.32631962,8.742797817,0.343955997
1,30,0.7,1.6,1,2.4,28,32,30,40,0.5,13.758,-30.14841162,8.741092589,0.328220658
1,30,0.7,1.6,1,2.2,28,32,30,40,0.5,13.782,-38.38189056,8.70894568,0.311204437
1,30,0.7,1.6,1,2,28,32,30,40,0.5,13.8,-29.13698931,8.594574991,0.287515235
1,30,0.7,1.6,1,1.8,28,32,30,40,0.5,13.824,-23.31022334,8.499820868,0.263147546
1,30,0.7,1.6,1,1.6,28,32,30,40,0.5,13.812,-20.85267092,8.421413502,0.239806419
1,30,0.7,1.6,1,1.4,28,32,30,40,0.5,13.878,-15.01637017,8.360952587,0.201728123
1,30,0.7,1.6,1,1.2,28,32,30,40,0.5,12.468,-22.05397188,9.04088885,0.207935806
1,30,0.7,1.6,1,1,28,32,30,40,0.5,12.564,-30.04659755,8.929144539,0.210842808
1,30,0.7,1.6,1,3.2,28,32,30,40,0.3,13.662,-28.6559716,8.591517711,0.390278132
1,30,0.7,1.6,1,3,28,32,30,40,0.3,13.692,-28.68428427,8.685819924,0.374281043
1,30,0.7,1.6,1,2.8,28,32,30,40,0.3,13.728,-29.9091749,8.745899185,0.368202023
1,30,0.7,1.6,1,2.6,28,32,30,40,0.3,13.734,-26.93403982,8.736658271,0.345459391
1,30,0.7,1.6,1,2.4,28,32,30,40,0.3,13.764,-21.65985211,8.732301802,0.297565713
1,30,0.7,1.6,1,2.2,28,32,30,40,0.3,13.782,-20.24915231,8.662022972,0.286657965
1,30,0.7,1.6,1,2,28,32,30,40,0.3,13.794,-17.40422212,8.551598727,0.241687358
1,30,0.7,1.6,1,1.8,28,32,30,40,0.3,13.806,-16.38269978,8.360820656,0.228505266
1,30,0.7,1.6,1,1.6,28,32,30,40,0.3,13.818,-14.82405807,8.329548657,0.197991238
1,30,0.7,1.6,1,1.4,28,32,30,40,0.3,12.42,-14.176536,9.157426351,0.147641742
1,30,0.7,1.6,1,1.2,28,32,30,40,0.3,12.498,-20.01084844,9.044885534,0.192270914
1,30,0.7,1.6,1,1,28,32,30,40,0.3,12.594,-38.39464373,9.097430192,0.210141764
1,30,0.7,1.6,1,3.2,28,32,30,40,0.1,13.698,-15.68755497,8.297445568,0.395218846
1,30,0.7,1.6,1,3,28,32,30,40,0.1,13.716,-16.10213893,8.402079644,0.372759548
1,30,0.7,1.6,1,2.8,28,32,30,40,0.1,13.728,-15.23922306,8.362014005,0.349357112
1,30,0.7,1.6,1,2.6,28,32,30,40,0.1,13.734,-14.85704278,8.311185092,0.307900476
1,30,0.7,1.6,1,2.4,28,32,30,40,0.1,13.758,-13.86314317,8.160061937,0.263407287
1,30,0.7,1.6,1,2.2,28,32,30,40,0.1,13.758,-13.14126739,8.035295657,0.21897651
1,30,0.7,1.6,1,2,28,32,30,40,0.1,13.794,-11.91582474,7.819356832,0.189660708
1,30,0.7,1.6,1,1.8,28,32,30,40,0.1,13.836,-12.09051948,7.833891681,0.162154167
1,30,0.7,1.6,1,1.6,28,32,30,40,0.1,12.336,-10.5995706,9.30527801,0.074417229
1,30,0.7,1.6,1,1.4,28,32,30,40,0.1,12.426,-13.0424994,9.142497137,0.143672503
1,30,0.7,1.6,1,1.2,28,32,30,40,0.1,12.516,-17.58913097,9.153088213,0.174018229
1,30,0.7,1.6,1,1,28,32,30,40,0.1,12.564,-35.45991126,9.154251754,0.193433132
1,30,0.5,1.6,1,3.2,28,32,30,40,2.4,15.69,-42.95556196,7.397103468,0.790951718
1,30,0.5,1.6,1,3,28,32,30,40,2.4,15.738,-37.35756049,7.346397816,0.582844502
1,30,0.5,1.6,1,2.8,28,32,30,40,2.4,13.752,-30.80707914,7.889866565,0.776296724
1,30,0.5,1.6,1,2.6,28,32,30,40,2.4,13.734,-30.6003757,7.809840402,0.666968848
1,30,0.5,1.6,1,2.4,28,32,30,40,2.4,13.71,-27.36137219,7.799316841,0.59524478
1,30,0.5,1.6,1,2.2,28,32,30,40,2.4,13.704,-23.96711893,7.757278589,0.521419114
1,30,0.5,1.6,1,2,28,32,30,40,2.4,13.698,-21.13754696,7.668874791,0.45332454
1,30,0.5,1.6,1,1.8,28,32,30,40,2.4,13.71,-19.48812674,7.959779846,0.391934284
1,30,0.5,1.6,1,1.6,28,32,30,40,2.4,13.728,-18.88165601,8.123280503,0.346287717
1,30,0.5,1.6,1,1.4,28,32,30,40,2.4,13.746,-18.73369109,8.133245312,0.309182879
1,30,0.5,1.6,1,1.2,28,32,30,40,2.4,13.734,-19.68831587,8.175389512,0.283795026
1,30,0.5,1.6,1,1,28,32,30,40,2.4,12.366,-30.79821408,9.335627455,0.252028667
1,30,0.5,1.6,1,3.2,28,32,30,40,2.1,13.788,-38.13453541,7.91635586,0.812552216
1,30,0.5,1.6,1,3,28,32,30,40,2.1,13.746,-29.3932233,7.937170932,0.796239655
1,30,0.5,1.6,1,2.8,28,32,30,40,2.1,13.722,-32.81407917,7.997873708,0.675070283
1,30,0.5,1.6,1,2.6,28,32,30,40,2.1,13.704,-26.63538372,7.886031462,0.600733613
1,30,0.5,1.6,1,2.4,28,32,30,40,2.1,13.698,-22.85471271,7.75291015,0.518535405
1,30,0.5,1.6,1,2.2,28,32,30,40,2.1,13.704,-20.09406593,7.654456471,0.453842585
1,30,0.5,1.6,1,2,28,32,30,40,2.1,13.716,-18.22648569,7.945112175,0.394333426
1,30,0.5,1.6,1,1.8,28,32,30,40,2.1,13.74,-17.03371199,8.102649509,0.350285678
1,30,0.5,1.6,1,1.6,28,32,30,40,2.1,13.74,-16.88907526,8.211415524,0.308477119
1,30,0.5,1.6,1,1.4,28,32,30,40,2.1,13.776,-17.43590193,8.317439018,0.275416927
1,30,0.5,1.6,1,1.2,28,32,30,40,2.1,13.788,-20.43884891,8.335879516,0.273471675
1,30,0.5,1.6,1,1,28,32,30,40,2.1,13.944,-17.41980659,7.959515143,0.195820886
1,30,0.5,1.6,1,3.2,28,32,30,40,1.9,13.764,-28.24964519,7.92103056,0.857184395
